Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
04/11/2021,15,FL,"15,878,475","1,083,400","6,771,800","8,023,275",0,"73,930",0,"92,061","353,064","11,912,259",0,"11,880,159","6,671,534","443,708","5,402,069","6,048,958","17,524","396,536","205,268","116,297","74,971","238,695","119,241","68,533","50,921","55,463",0,"68,879","148,344","11,729,098","7,367,260",34.3,0,0,"7,339,020",42.6,"3,593,423",79.9,"4,525,445",21.1,0,0,"4,521,728",26.2,"2,804,099",62.4,"439,741","1,919,178","2,160,824","5,702",0,0,0,0,"439,534","1,918,580","2,157,912","5,702","111,946","1,393,548","1,293,871","4,734","154,973","84,292","46,829","23,852"
04/11/2021,15,KY,"3,130,125","209,000","1,385,500","1,535,625",0,"70,062",0,"90,341","417,036","2,571,972",0,"2,560,461","992,453","95,038","1,177,600","1,299,109",225,"94,489","43,604","27,814","23,071","63,569","27,105","17,783","18,681","57,568",0,"73,899","132,228","2,597,942","1,617,017",36.2,0,0,"1,607,770",46.4,"577,417",76.9,"1,060,594",23.7,0,0,"1,058,918",30.6,"454,579",60.6,"92,455","461,900","506,075",164,0,0,0,0,"92,411","461,861","504,483",163,"22,982","202,720","228,771",106,"30,439","16,204","9,885","4,350"
04/11/2021,15,VA2,"5,511,825","446,500","2,652,200","2,413,125",0,0,0,0,0,"4,407,399",0,"4,407,170","2,588,406","95,582","2,321,703","1,990,112",2,0,0,0,0,0,0,0,0,0,0,0,0,"4,407,399","2,512,833",0,0,0,"2,512,671",0,"1,387,701",0,"1,988,201",0,0,0,"1,988,126",0,"1,233,971",0,"95,525","1,010,426","882,249",1,0,0,0,0,"95,516","1,010,405","882,204",1,"33,731","688,997","511,242",1,0,0,0,0
04/11/2021,15,WV,"1,386,215","93,500","665,400","627,315",0,"77,349",0,"96,764","377,704","1,024,839",0,"1,017,536","466,144","18,158","493,615","513,066",0,"25,937",3,0,"25,934","17,468",3,0,"17,465","57,185",0,"71,028","127,011","1,015,953","600,905",33.5,0,0,"594,675",41.5,"251,895",68.6,"432,618",24.1,0,0,"431,706",30.1,"214,733",58.5,"18,661","196,395","217,524",38,0,0,0,0,"18,637","196,317","216,714",38,"3,028","108,474","103,208",23,"8,403",3,0,"8,400"
04/11/2021,15,AS,"43,810",600,"12,400","30,810",0,"78,669",0,"100,859","462,765","34,165",0,"33,082","4,195",0,"7,041","27,124",0,0,0,0,0,0,0,0,0,"61,350",0,"76,161","44,312","34,345","19,406",34.8,0,0,"18,777",43.2,"2,312",24.4,"14,846",26.7,0,0,"14,395",33.1,"1,947",20.6,6,"2,951","11,889",0,0,0,0,0,6,"2,949","11,440",0,1,733,"1,213",0,0,0,0,0
04/11/2021,15,PR,"2,426,730","147,900","1,078,800","1,200,030",0,"75,985",0,"92,589","446,971","1,311,597",0,"1,310,154","567,737","31,274","524,663","755,400",260,"74,239","11,406","10,835","51,998","54,260","7,951","7,456","38,853","41,068",0,"49,988","104,569","1,325,962","847,783",26.5,0,0,"846,432",32.3,"338,353",62.3,"506,765",15.9,0,0,"506,567",19.3,"239,585",44.1,"31,393","187,717","287,647",8,0,0,0,0,"31,370","187,693","287,496",8,"6,274","107,528","125,782",1,"19,866","3,402","3,337","13,127"
04/11/2021,15,OR,"2,927,765","212,300","1,290,600","1,424,865",0,"69,416",0,"87,365","382,175","2,321,846",0,"2,310,491","986,665","74,544","1,062,083","1,183,891","1,328","118,831","59,138","42,941","16,752","74,270","35,227","26,623","12,420","55,050",0,"68,946","128,794","2,332,891","1,473,448",34.9,0,0,"1,464,375",43.7,"581,962",76,"923,545",21.9,0,0,"921,068",27.5,"441,226",57.6,"73,955","410,765","438,594",231,0,0,0,0,"73,788","410,531","436,518",231,"29,725","194,525","216,857",119,"44,293","23,838","16,152","4,303"
04/11/2021,15,IN,"4,286,610","313,000","1,891,400","2,082,210",0,"63,673",0,"83,006","394,809","3,361,921",0,"3,352,246","1,549,267","108,613","1,448,748","1,799,044","5,516","140,551","90,162","36,386","14,003","84,440","52,013","21,904","10,523","49,938",0,"64,913","142,692","3,363,662","2,059,322",30.6,0,0,"2,050,759",39.7,"819,046",75.4,"1,381,844",20.5,0,0,"1,381,131",26.7,"722,138",66.5,"107,887","564,380","707,726","1,851",0,0,0,0,"107,838","564,338","707,104","1,851","13,481","366,863","340,526","1,268","55,494","37,751","14,277","3,466"
04/11/2021,15,AZ,"5,161,045","346,600","2,257,800","2,556,645",0,"70,906",0,"91,533","394,384","4,125,010",0,"4,091,682","1,776,347","105,989","1,818,298","2,198,627","2,096","125,616","60,650","41,060","23,906","81,942","37,040","25,628","19,274","56,672",0,"72,567","135,741","4,036,305","2,533,121",34.8,0,0,"2,506,624",44.5,"982,684",75.1,"1,579,065",21.7,0,0,"1,574,199",27.9,"746,261",57,"102,327","653,103","822,948",687,0,0,0,0,"102,258","653,013","818,241",687,"20,691","351,335","373,774",461,"42,876","23,220","15,055","4,601"
04/11/2021,15,LTC,"29,521,455","1,634,900","8,591,500","19,295,055",0,0,0,0,0,"7,766,002",0,0,0,"5,854","1,965,705","5,788,423","6,020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/11/2021,15,TX,"19,312,495","1,469,600","8,108,300","9,734,595",0,"66,604",0,"89,426","517,175","14,959,669",0,"14,839,126","4,853,043","503,671","6,707,858","7,747,453",687,"463,167","215,619","153,252","94,296","285,914","126,617","91,304","67,993","51,592",0,"68,712","129,961","14,473,302","9,293,759",32.1,0,0,"9,217,074",42.7,"2,871,772",76.9,"5,650,179",19.5,0,0,"5,603,558",25.9,"1,745,905",46.8,"492,899","2,368,551","2,788,186",543,0,0,0,0,"488,832","2,349,007","2,765,180",539,"152,306","731,882","861,549",168,"174,186","87,179","60,805","26,202"
04/11/2021,15,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/11/2021,15,MN,"3,777,940","254,600","1,652,900","1,870,440",0,"66,989",0,"87,120","410,475","3,402,218",0,"3,385,706","1,406,362","146,258","1,509,039","1,746,699",222,"175,314","73,028","69,994","32,292","112,319","44,647","43,239","24,433","60,327",0,"78,075","152,802","3,433,183","2,156,318",38.2,0,0,"2,142,013",49.4,"777,999",84.5,"1,413,734",25.1,0,0,"1,411,238",32.5,"680,745",74,"148,675","580,188","684,816",55,0,0,0,0,"148,576","580,126","682,481",55,"35,599","287,113","358,011",22,"62,238","28,051","26,460","7,727"
04/11/2021,15,NY,"14,459,595","869,250","6,174,300","7,416,045",0,"74,329",0,"93,740","438,682","12,062,900",0,"12,012,301","4,206,435","479,266","5,350,201","6,231,446","1,987","409,764","196,969","141,618","71,177","257,543","114,559","84,490","58,494","62,009",0,"77,874","127,617","12,005,460","7,527,413",38.7,0,0,"7,486,866",48.5,"2,391,488",72.6,"4,833,937",24.8,0,0,"4,823,644",31.3,"1,906,019",57.8,"474,991","1,996,987","2,361,551",408,0,0,0,0,"474,766","1,996,694","2,351,777",407,"102,569","911,172","892,037",241,"148,190","79,605","55,352","13,233"
04/11/2021,15,TN,"4,635,700","298,600","2,043,900","2,293,200",0,"67,881",0,"87,152","405,434","3,255,070",0,"3,241,830","1,439,330","98,286","1,466,481","1,686,255","4,048","107,367","55,880","30,498","20,989","70,679","34,612","19,910","16,157","47,664",0,"60,947","125,882","3,205,024","2,049,823",30,0,0,"2,038,122",38.3,"801,791",70.1,"1,227,764",18,0,0,"1,226,286",23.1,"623,622",54.5,"95,746","532,571","598,275","1,172",0,0,0,0,"95,634","532,511","596,971","1,170","17,408","319,061","286,395",758,"36,264","21,106","10,341","4,817"
04/11/2021,15,IH2,"1,623,385","61,600","878,700","683,085",0,"77,942",0,0,0,"1,091,286",0,"1,071,013","246,912","15,208","611,386","464,692",0,0,0,0,0,0,0,0,0,"52,395",0,0,0,"1,091,286","657,255",31.6,0,0,"644,004",0,"139,672",0,"441,943",21.2,0,0,"434,960",0,"105,924",0,"15,070","233,768","193,105",0,0,0,0,0,"15,045","233,645","186,270",0,"1,627","60,143","44,154",0,0,0,0,0
04/11/2021,15,NC,"7,482,530","516,300","3,157,100","3,809,130",0,"71,343",0,"91,391","427,306","5,640,827",0,"5,606,596","2,417,284","188,794","2,409,439","3,042,265",329,"226,547","112,220","72,835","41,492","148,590","68,087","45,555","34,948","53,783",0,"68,479","138,044","5,586,862","3,528,522",33.6,0,0,"3,499,527",42.7,"1,299,603",74.2,"2,230,919",21.3,0,0,"2,225,302",27.2,"1,092,920",62.4,"186,359","878,947","1,165,586",27,0,0,0,0,"185,823","878,576","1,160,876",27,"21,703","514,977","556,219",21,"76,270","43,177","26,551","6,542"
04/11/2021,15,WI,"3,999,985","266,900","1,766,900","1,966,185",0,"68,700",0,"87,799","393,218","3,652,477",0,"3,631,395","1,609,754","144,098","1,605,049","1,902,917",413,"181,639","85,666","59,233","36,740","121,613","52,568","37,793","31,252","62,731",0,"79,709","158,247","3,636,285","2,275,717",39.1,0,0,"2,258,014",49.6,"851,503",83.7,"1,468,571",25.2,0,0,"1,465,750",32.2,"743,779",73.1,"138,938","603,053","726,400",180,0,0,0,0,"138,865","602,988","723,719",178,"14,323","362,779","366,601",76,"59,076","32,532","21,026","5,518"
04/11/2021,15,NV,"2,014,340","136,300","869,500","1,008,540",0,"65,397",0,"84,370","406,140","1,652,963",0,"1,646,041","658,236","59,699","698,099","895,165",0,"73,383","16,504","14,207","42,672","51,810","9,686","8,440","33,684","53,665",0,"68,944","132,716","1,634,437","1,028,619",33.4,0,0,"1,022,395",42.8,"362,984",73.2,"644,363",20.9,0,0,"643,764",27,"289,994",58.5,"59,026","254,461","330,873",3,0,0,0,0,"59,010","254,436","330,315",3,"12,741","135,583","141,668",2,"21,295","6,679","5,673","8,943"
04/11/2021,15,NH,"1,003,555","80,500","453,300","469,755",0,"73,806",0,"90,864","395,312","958,018",0,"952,639","419,671","33,501","434,127","490,363",27,"47,718","22,122","19,439","6,157","28,089","12,211","10,955","4,923","70,457",0,"86,254","165,313","986,056","692,179",50.9,0,0,"687,536",62.3,"273,908",99.9,"327,331",24.1,0,0,"326,685",29.6,"167,288",65.9,"34,617","157,017","135,688",9,0,0,0,0,"34,599","156,890","135,187",9,"10,636","79,030","77,617",5,"19,416","9,802","8,392","1,222"
04/11/2021,15,ND,"547,170","30,100","254,600","262,470",0,"71,801",0,"94,033","456,565","491,433",0,"487,881","181,850","20,061","218,051","253,321",0,"6,585","2,993","2,232","1,360","3,643","1,609","1,213",821,"64,487",0,"83,844","151,738","469,147","278,831",36.6,0,0,"276,335",47.5,"95,167",79.4,"203,101",26.7,0,0,"202,269",34.8,"81,302",67.8,"17,708","86,711","98,682",0,0,0,0,0,"17,650","86,670","97,949",0,"2,604","40,028","38,670",0,"2,912","1,366","1,013",533
04/11/2021,15,OK,"3,123,625","182,700","1,405,300","1,535,625",0,"78,940",0,"103,957","491,807","2,312,369",0,"2,294,242","881,271","60,607","1,065,951","1,185,777",34,"64,913","31,164","16,066","17,683","43,866","19,291","11,452","13,123","58,438",0,"76,354","138,754","2,281,728","1,402,339",35.4,0,0,"1,388,910",46.2,"491,800",77.4,"926,868",23.4,0,0,"922,616",30.7,"391,669",61.7,"59,961","401,034","465,853",20,0,0,0,0,"59,931","400,953","461,712",20,"11,288","204,401","175,975",5,"20,697","11,682","4,476","4,539"
04/11/2021,15,VT,"515,960","38,500","234,100","243,360",0,"82,687",0,"101,172","412,639","416,718",0,"415,466","206,467","13,757","191,731","210,956",274,"21,705","10,157","7,227","4,321","13,576","5,878","4,406","3,292","66,783",0,"81,466","165,122","408,938","258,219",41.4,0,0,"257,179",50.4,"114,093",91.2,"163,581",26.2,0,0,"163,368",32,"87,590",70.1,"13,479","69,766","80,252",84,0,0,0,0,"13,471","69,754","80,059",84,228,"39,664","47,642",56,"7,935","4,180","2,752","1,003"
04/11/2021,15,VI,"62,540",700,"20,500","41,340",0,"59,744",0,"76,595","351,427","50,432",0,"49,992","17,261",228,"17,692","32,512",0,100,0,0,100,97,0,0,97,"48,177",0,"61,227","96,994","48,252","28,559",27.3,0,0,"28,309",34.7,"9,867",55.4,"19,855",19,0,0,"19,717",24.1,"7,372",41.4,239,"7,232","12,384",0,0,0,0,0,239,"7,227","12,251",0,108,"3,312","3,952",0,3,0,0,3
04/11/2021,15,OH,"8,322,065","468,800","3,585,300","4,267,965",0,"71,195",0,"91,340","406,684","6,460,600",0,"6,425,067","2,833,914","226,877","2,904,652","3,323,464","5,607","360,585","166,763","114,326","79,496","231,706","98,472","70,343","62,891","55,270",0,"70,519","138,488","6,393,632","4,052,665",34.7,0,0,"4,020,278",44.1,"1,539,027",75.2,"2,526,025",21.6,0,0,"2,523,481",27.7,"1,309,872",64,"221,320","1,101,278","1,201,844","1,583",0,0,0,0,"221,239","1,101,213","1,199,451","1,578","51,570","599,685","657,611","1,006","125,352","66,267","42,576","16,509"
04/11/2021,15,AK,"706,185","42,100","308,600","355,485",0,"96,533",0,"128,034","771,045","461,286",0,"453,155","122,672","11,276","206,693","243,255",62,"6,597","2,072","1,322","3,203","4,338","1,385",921,"2,032","63,056",0,"82,158","133,939","460,515","270,838",37,0,0,"265,491",48.1,"68,032",74.3,"198,792",27.2,0,0,"195,966",35.5,"57,633",62.9,"10,582","84,708","103,490",12,0,0,0,0,"10,532","84,590","100,832",12,"1,243","33,381","23,004",5,"2,216",666,386,"1,164"
04/11/2021,15,KS,"2,141,475","136,700","982,000","1,022,775",0,"73,506",0,"96,765","450,375","1,639,400",0,"1,630,072","686,090","46,376","787,090","805,650",284,"89,774","45,830","27,992","15,952","55,317","26,362","18,000","10,955","56,273",0,"73,657","144,292","1,714,550","1,089,568",37.4,0,0,"1,080,314",48.8,"402,663",84.7,"659,259",22.6,0,0,"657,885",29.7,"312,461",65.7,"47,122","310,752","301,265",120,0,0,0,0,"47,091","310,718","299,956",120,"8,907","153,001","150,478",75,"34,049","19,176","9,894","4,979"
04/11/2021,15,VA,"5,965,125","380,500","2,586,500","2,998,125",0,"69,886",0,"89,370","438,965","5,071,677",0,"5,042,553","1,871,097","181,020","2,208,678","2,680,767","1,212","214,588","109,710","80,408","24,470","123,362","60,919","45,588","16,855","59,418",0,"75,548","137,691","5,106,248","3,294,755",38.6,0,0,"3,270,256",49,"1,075,984",79.2,"1,933,675",22.7,0,0,"1,928,612",28.9,"833,691",61.4,"180,472","803,569","949,267",367,0,0,0,0,"180,003","803,170","945,072",367,"44,296","393,582","395,563",250,"81,661","42,880","31,247","7,534"
04/11/2021,15,DE,"729,185","47,600","310,500","371,085",0,"74,883",0,"94,676","386,004","576,112",0,"573,526","279,199","19,226","237,374","319,340",172,"36,074","11,681","8,503","15,890","24,359","6,711","5,213","12,435","59,163",0,"74,465","147,798","562,038","369,664",38,0,0,"367,654",47.7,"157,358",83.3,"209,192",21.5,0,0,"209,021",27.1,"120,023",63.5,"19,079","78,486","111,553",74,0,0,0,0,"19,065","78,471","111,411",74,"5,710","49,613","64,656",44,"11,407","4,748","3,207","3,452"
04/11/2021,15,SD,"740,285","52,600","347,800","339,885",0,"83,680",0,"110,894","487,443","594,431",0,"590,750","243,807","16,531","280,003","297,884",13,"12,526","7,700","2,079","2,747","8,536","5,082","1,445","2,009","67,193",0,"88,494","160,536","596,704","362,791",41,0,0,"359,776",53.9,"131,467",86.6,"249,944",28.3,0,0,"249,268",37.3,"117,070",77.1,"16,540","115,744","117,655",5,0,0,0,0,"16,534","115,725","117,004",5,"2,343","60,267","54,458",2,"4,010","2,614",630,766
04/11/2021,15,NM,"1,710,565","111,800","723,800","874,965",0,"81,579",0,"105,526","453,003","1,502,885",0,"1,490,692","520,042","41,290","667,834","791,818","1,943","39,477","11,892","12,109","15,476","25,899","6,953","7,305","11,641","71,674",0,"91,962","137,721","1,524,930","936,846",44.7,0,0,"927,950",57.2,"308,959",81.8,"615,420",29.4,0,0,"610,333",37.7,"228,427",60.5,"40,424","245,743","328,721",532,0,0,0,0,"40,354","245,633","323,814",532,"11,692","101,917","114,495",323,"13,144","4,703","4,633","3,808"
04/11/2021,15,US,"237,796,105","16,192,450","102,932,700","118,670,955",0,"71,626",0,"92,122","434,752","187,047,131",0,"186,057,401","75,298,324","6,453,740","83,847,244","96,586,783","159,364","7,766,002","3,617,873","2,655,337","1,492,792","4,847,869","2,121,133","1,595,703","1,131,033","56,340",0,"72,079","137,665","187,047,131","119,242,902",35.9,0,0,"118,428,320",45.9,"42,755,055",78.2,"72,630,892",21.9,0,0,"72,446,679",28.1,"32,810,957",60,"6,415,207","30,602,758","35,575,236","37,691",0,0,0,0,"6,403,215","30,575,879","35,429,934","37,651","16,153,585","72,298,821","15,625,224","1,349,564","2,859,331","1,462,928","1,035,720","360,683"
04/11/2021,15,AR,"2,138,430","153,700","956,300","1,028,430",0,"70,860",0,"92,267","408,189","1,469,291",0,"1,461,244","626,977","46,405","696,646","725,907",333,"28,988","7,985","3,928","17,075","19,042","4,701","2,374","11,967","48,687",0,"63,049","119,679","1,476,348","944,947",31.3,0,0,"937,659",40.5,"365,778",69.8,"567,249",18.8,0,0,"566,165",24.4,"269,380",51.4,"45,338","257,340","264,496",75,0,0,0,0,"45,116","257,288","263,687",74,"7,443","154,317","107,566",54,"9,848","3,222","1,536","5,090"
04/11/2021,15,GA,"7,197,345","424,200","3,144,000","3,629,145",0,"67,788",0,"88,708","474,460","4,667,495",0,"4,639,493","1,983,942","102,545","2,223,954","2,340,716",280,"122,183","70,857","38,756","12,570","73,758","41,182","23,027","9,549","43,961",0,"57,182","130,785","4,641,083","3,060,628",28.8,0,0,"3,033,940",37.4,"1,089,623",71.8,"1,594,354",15,0,0,"1,592,905",19.6,"837,414",55.2,"100,757","768,457","724,960",180,0,0,0,0,"100,591","768,368","723,766",180,"13,437","477,743","346,124",110,"47,715","29,229","15,464","3,022"
04/11/2021,15,MT,"826,055","57,400","380,800","387,855",0,"77,290",0,"98,318","400,149","635,147",0,"630,702","277,129","18,043","312,393","304,559",152,"21,380","10,565","7,185","3,630","13,780","6,580","4,637","2,563","59,427",0,"75,067","134,244","637,722","388,207",36.3,0,0,"384,653",45.8,"154,597",74.9,"263,816",24.7,0,0,"262,949",31.3,"128,397",62.2,"17,755","126,629","119,387",45,0,0,0,0,"17,746","126,595","118,563",45,"4,526","62,479","61,367",25,"7,571","3,972","2,531","1,068"
04/11/2021,15,CA,"29,034,050","2,089,000","12,470,200","14,474,850",0,"73,481",0,"94,828","497,319","22,754,163",0,"22,608,357","8,212,130","828,191","10,333,068","11,590,642","2,262","835,593","387,384","367,148","81,061","495,683","223,654","213,938","58,091","57,588",0,"73,841","140,664","22,728,423","15,123,816",38.3,0,0,"15,000,631",49,"4,808,049",82.4,"8,332,396",21.1,0,0,"8,307,417",27.1,"3,432,453",58.8,"824,595","3,467,114","4,040,251",436,0,0,0,0,"822,116","3,465,300","4,019,566",435,"90,760","1,782,389","1,559,033",271,"332,781","159,771","150,213","22,797"
04/11/2021,15,CT,"2,991,235","201,900","1,234,600","1,554,735",0,"83,899",0,"105,405","474,615","2,451,693",0,"2,438,870","1,014,966","92,321","1,046,302","1,312,893",177,"132,215","63,439","51,433","17,343","78,287","36,297","29,042","12,948","68,766",0,"85,941","161,043","2,454,238","1,555,580",43.6,0,0,"1,543,886",54.4,"545,781",86.6,"974,687",27.3,0,0,"973,654",34.3,"466,393",74,"92,804","399,918","481,937",28,0,0,0,0,"92,734","399,707","481,185",28,"9,278","179,382","277,718",15,"53,121","26,681","22,083","4,357"
04/11/2021,15,MA,"5,331,330","361,500","2,346,300","2,623,530",0,"77,350",0,"96,239","455,930","4,569,777",0,"4,545,041","1,756,835","158,821","2,092,606","2,318,282",68,"319,815","143,225","131,808","44,782","187,107","78,945","73,116","35,046","66,301",0,"82,045","150,243","4,559,565","2,964,422",43,0,0,"2,943,460",53.1,"1,018,173",87.1,"1,738,537",25.2,0,0,"1,734,524",31.3,"787,056",67.3,"159,007","775,159","804,357",14,0,0,0,0,"158,657","774,943","800,910",14,"47,969","360,449","378,628",10,"130,698","63,312","57,705","9,681"
04/11/2021,15,RI,"803,105","52,000","357,400","393,705",0,"75,810",0,"93,945","429,362","696,609",0,"694,671","303,543","24,798","315,600","356,187",24,"51,534","26,530","16,247","8,757","31,261","14,765","9,432","7,064","65,757",0,"81,261","162,283","694,491","420,639",39.7,0,0,"418,997",49,"162,971",87.1,"297,589",28.1,0,0,"297,273",34.8,"143,955",77,"24,698","131,097","141,791",3,0,0,0,0,"24,691","131,092","141,487",3,"3,848","67,321","72,784",2,"20,054","11,659","6,710","1,685"
04/11/2021,15,IA,"2,240,975","157,700","1,013,700","1,069,575",0,"71,028",0,"92,288","405,273","1,905,355",0,"1,896,248","845,650","73,106","926,411","905,719",119,"138,040","61,770","45,550","30,720","90,496","36,714","29,580","24,202","60,390",0,"78,092","152,933","1,913,111","1,188,039",37.7,0,0,"1,180,340",48.6,"456,004",82.5,"783,748",24.8,0,0,"782,319",32.2,"392,372",71,"72,436","375,209","336,068",35,0,0,0,0,"72,401","375,194","334,689",35,"5,933","211,017","175,396",26,"46,814","24,611","15,616","6,587"
04/11/2021,15,NJ,"6,362,455","420,000","2,711,500","3,230,955",0,"71,632",0,"91,630","431,196","5,590,502",0,"5,557,410","1,942,906","218,257","2,525,972","2,845,798",475,"249,047","120,155","102,915","25,977","152,019","71,394","62,087","18,538","62,941",0,"80,036","131,675","5,771,826","3,682,138",41.5,0,0,"3,656,444",52.7,"1,166,444",79.1,"2,288,890",25.8,0,0,"2,281,143",32.9,"873,716",59.2,"219,503","972,375","1,096,994",18,0,0,0,0,"219,421","972,257","1,089,448",17,"53,887","401,941","417,878",10,"96,380","48,363","40,480","7,537"
04/11/2021,15,MH,"51,300","10,800","40,500",0,0,"87,823",0,"112,594","516,616","23,156",0,"23,115","1,520",0,"23,156",0,0,0,0,0,0,0,0,0,0,"39,642",0,"50,733","15,307","23,183","13,374",22.9,0,0,"13,339",29.3,871,8.8,"9,735",16.7,0,0,"9,727",21.3,648,6.5,3,"9,730",2,0,0,0,0,0,3,"9,722",2,0,2,646,0,0,0,0,0,0
04/11/2021,15,MD,"4,475,360","306,700","1,936,300","2,232,360",0,"74,026",0,"94,998","466,477","3,581,978",0,"3,564,116","1,317,995","152,586","1,605,926","1,821,266","2,200","191,244","92,416","72,832","25,996","119,389","54,294","44,112","20,983","59,249",0,"75,655","137,378","3,626,932","2,323,927",38.4,0,0,"2,308,921",49,"766,551",79.9,"1,435,290",23.7,0,0,"1,432,586",30.4,"603,307",62.9,"148,535","607,287","678,853",615,0,0,0,0,"148,473","607,227","676,271",615,"35,622","288,765","278,633",287,"70,026","37,186","27,852","4,988"
04/11/2021,15,MS,"2,074,625","137,900","943,200","993,525",0,"69,708",0,"91,090","426,270","1,363,366",0,"1,359,350","589,236","40,088","670,353","652,089",836,"52,267","25,624","12,256","14,387","32,489","15,086","7,624","9,779","45,810",0,"59,684","121,069","1,365,897","829,854",27.9,0,0,"826,326",36.3,"335,506",68.9,"571,472",19.2,0,0,"570,968",25.1,"269,971",55.5,"39,187","273,042","259,224",19,0,0,0,0,"39,159","273,011","258,779",19,"10,951","143,282","115,733",5,"19,550","10,383","4,580","4,587"
04/11/2021,15,PA,"9,542,955","778,000","4,059,800","4,705,155",0,"74,543",0,"93,859","398,726","7,559,762",0,"7,534,252","3,227,658","238,580","3,330,584","3,990,415",183,"425,963","217,662","190,197","18,104","241,094","120,520","107,369","13,205","59,051",0,"74,102","134,859","7,609,143","4,986,237",38.9,0,0,"4,965,689",48.8,"1,994,500",83.3,"2,837,612",22.2,0,0,"2,831,977",27.9,"1,263,822",52.8,"243,477","1,139,340","1,454,636",159,0,0,0,0,"243,398","1,139,095","1,449,326",158,"36,688","577,048","649,989",97,"182,454","95,726","81,724","5,004"
